,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
119,2rZtNj9IzqhmI0quOA2XIw,Pandan Crèmerie,Sud-Ouest,3504 Rue Notre-Dame O,Montreal,QC,H4C 1P4,45.4802534,-73.5795599,4.0,29,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=Row(garage=False, lot=False, street=True, valet=False, validated=False), ByAppointmentOnly=None, Caters=False, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=True, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=2, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi='no')","['Ice Cream & Frozen Yogurt', 'Food']","Row(Friday='12:00-19:00', Monday='13:00-21:00', Saturday='13:00-17:00', Sunday='13:00-19:00', Thursday='12:00-19:00', Tuesday='12:00-19:00', Wednesday='12:00-19:00')"
120,jJALMyBDfqOjzuuQAooDtw,Atami,Côte-des-Neiges,5499 Chemin de la Côte-des-Neiges,Montreal,QC,H3T 1Y8,45.4974339,-73.6243649,4.0,15,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='full_bar', Ambience=Row(casual=False, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=False, Music=None, NoiseLevel='quiet', Open24Hours=None, OutdoorSeating=True, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=True, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=2, RestaurantsReservations=True, RestaurantsTableService=True, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi='no')","['American (New)', 'Sushi Bars', 'Restaurants', 'Japanese']","Row(Friday='17:00-23:00', Monday='17:00-22:30', Saturday='16:00-23:00', Sunday='16:00-22:30', Thursday='17:00-23:00', Tuesday='17:00-22:30', Wednesday='17:00-22:30')"
121,eI5LxuOHR_0K-TrPe4R6pQ,Costco Wholesale,Sud-Ouest,300 Bridge Rue,Montreal,QC,H3K 2C3,45.4857237728,-73.5536021243,4.0,34,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=True, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=2, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Department Stores', 'Fashion', 'Wholesale Stores', 'Shopping']","Row(Friday='10:00-20:30', Monday='10:00-20:30', Saturday='9:00-18:00', Sunday='10:00-17:00', Thursday='10:00-20:30', Tuesday='10:00-20:30', Wednesday='10:00-20:30')"
122,Y36tFpneLbaVt9p0XL4aCw,Mama Sofia,Notre-Dame-de-Grâce,6705 Sherbrooke Rue W,Montreal,QC,H4B 1P3,45.4621262,-73.6323456,4.5,5,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='none', Ambience=Row(casual=False, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=False, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=False, Music=None, NoiseLevel='quiet', Open24Hours=None, OutdoorSeating=False, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=2, RestaurantsReservations=False, RestaurantsTableService=False, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi='no')","['Pizza', 'Restaurants']","Row(Friday='15:00-20:00', Monday='15:00-20:00', Saturday='15:00-20:00', Sunday='15:00-20:00', Thursday='15:00-20:00', Tuesday='15:00-20:00', Wednesday='15:00-20:00')"
123,U8Nu8uK7u1_LhoqRqLTeBQ,Brigade Volante,Sud-Ouest,1414 Notre Dame Ouest,Montreal,QC,H3C 1K9,45.4913718,-73.5657813,3.5,4,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=Row(casual=False, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel='quiet', Open24Hours=None, OutdoorSeating=None, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=1, RestaurantsReservations=None, RestaurantsTableService=True, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Caterers', 'Event Planning & Services', 'French', 'Restaurants']","Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
124,9aqTTUFIJIoUiLeVPBJe2g,Musée d'Art Contemporain de Montréal,Ville-Marie,185 Rue Sainte-Catherine Ouest,Montreal,QC,H2X 3X5,45.5077911963,-73.5670026144,4.0,69,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Art Museums', 'Arts & Entertainment', 'Museums']","Row(Friday='11:00-21:00', Monday=None, Saturday='10:00-18:00', Sunday='10:00-18:00', Thursday='11:00-21:00', Tuesday='11:00-18:00', Wednesday='11:00-21:00')"
125,89oTHj_XmSk8FtGnQl1HlQ,Ongles Florissants Nails,Plateau-Mont-Royal,5034 avenue du Parc,Montreal,QC,H2V 4E8,45.519156,-73.5950747,4.0,4,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Nail Salons', 'Waxing', 'Beauty & Spas', 'Hair Removal', 'Tanning']","Row(Friday='10:00-20:00', Monday='11:00-18:00', Saturday='10:00-19:00', Sunday='11:00-17:00', Thursday='10:00-20:00', Tuesday='10:00-19:00', Wednesday='10:00-19:00')"
126,xSoZ4qjqQPlRpmL7GdA1tA,Depot des Fleurs,Notre-Dame-de-Grâce,"6470 Rue Sherbrooke Ouest, Local A",Montreal,QC,H4B 1M7,45.463699,-73.628401,2.5,3,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=True, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=2, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Florists', 'Shopping', 'Flowers & Gifts']","Row(Friday='8:30-21:00', Monday='8:30-19:00', Saturday='8:30-19:00', Sunday='8:30-19:00', Thursday='8:30-19:00', Tuesday='8:30-19:00', Wednesday='8:30-19:00')"
127,GZ4UciilQ8pYTC2k7hDxaA,Cafe Des Beaux Arts,Ville-Marie,1384 Sherbrooke Rue W,Montreal,QC,H3G 1J5,45.4984421,-73.5792809,3.0,4,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=False, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire='dressy', RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=False, RestaurantsPriceRange2=None, RestaurantsReservations=False, RestaurantsTableService=None, RestaurantsTakeOut=False, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Restaurants', 'Cafes']","Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
128,Hv7h-3F5psKc4NG0ARPvVQ,Dormez-vous?,Ville-Marie,550 Rue Sherbrooke O,Montreal,QC,H3A 1B9,45.505901,-73.572536,2.5,4,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=4, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Mattresses', 'Home & Garden', 'Furniture Stores', 'Shopping']","Row(Friday='10:00-21:00', Monday='10:00-21:00', Saturday='9:00-17:00', Sunday='11:00-17:00', Thursday='10:00-21:00', Tuesday='10:00-21:00', Wednesday='10:00-21:00')"
129,VozHPBbxlJJfyKxKOtcCow,Sirop,Sud-Ouest,3580 Rue Notre-Dame O,Montreal,QC,H4C 1P4,45.4797953,-73.5802327,3.0,4,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=None, Caters=False, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=True, WiFi=None)","['Sugar Shacks', 'Restaurants', 'Canadian (New)', 'Food']","Row(Friday=None, Monday=None, Saturday='9:00-18:00', Sunday='9:00-18:00', Thursday=None, Tuesday=None, Wednesday=None)"
130,Nb2xkd2K1A-2N6w1woNe7Q,Platine Coiffure & Esthetique,Ville-Marie,1484 Rue Sherbrooke O,Montreal,QC,H3G 1L3,45.497228,-73.5807328,5.0,3,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=False, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=3, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)",['Beauty & Spas'],"Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
131,qNO_4rmzvvxB5ILpQFKiEQ,Snow Village,,1 Circuit Gilles-villeneuve,Montreal,QC,H3C 4W7,45.513805347,-73.5338973999,3.5,4,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Local Flavor', 'Hotels & Travel']","Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
132,-JVDTSgNMx2eqOCft3At-w,IKEA Restaurant,Saint-Laurent,9191 Boulevard Cavendish,Montreal,QC,H4T 1M8,45.4918831,-73.6911782,3.0,4,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=None, RestaurantsReservations=False, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Breakfast & Brunch', 'Furniture Rental', 'Local Services', 'Shopping', 'Home & Garden', 'Restaurants', 'Scandinavian', 'Home Decor', 'Cafes']","Row(Friday='10:00-21:00', Monday='10:00-21:00', Saturday='9:00-17:00', Sunday='9:00-17:00', Thursday='10:00-21:00', Tuesday='10:00-21:00', Wednesday='10:00-21:00')"
133,ZeWho7cld53zOr0HSkh-kQ,Marcello's Marché et Déli,Ville-Marie,"Complexe Guy-Favreau, 200 Boulevard René-Lévesque Ouest",Montreal,QC,H2Z 1X4,45.5068607,-73.563016,3.0,4,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='none', Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=False, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=False, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=False, Music=None, NoiseLevel='average', Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=False, RestaurantsPriceRange2=1, RestaurantsReservations=False, RestaurantsTableService=False, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi='no')","['Coffee & Tea', 'Food', 'Restaurants', 'Grocery', 'Sandwiches', 'Delis']","Row(Friday='6:00-17:00', Monday='6:00-17:00', Saturday=None, Sunday=None, Thursday='6:00-17:00', Tuesday='6:00-17:00', Wednesday='6:00-17:00')"
134,SIh9FBI54_FU_jrFxv4h2A,Pannizza,Ville-Marie,914 Rue Sherbrooke O,Montreal,QC,H3A 1G3,45.503146,-73.574941,4.0,19,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=Row(casual=False, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=False, Music=None, NoiseLevel='quiet', Open24Hours=None, OutdoorSeating=False, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=1, RestaurantsReservations=False, RestaurantsTableService=False, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi='no')","['Salad', 'Sandwiches', 'Restaurants', 'Pizza']","Row(Friday='10:30-22:00', Monday='10:30-22:00', Saturday='10:30-22:00', Sunday='10:30-22:00', Thursday='10:30-22:00', Tuesday='10:30-22:00', Wednesday='10:30-22:00')"
135,NfbL91oFvP3dhvNka8rG5Q,Sumac,Sud-Ouest,3618 Rue Notre-Dame O,Montreal,QC,H4C 1P5,45.4795,-73.580868,4.0,76,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='beer_and_wine', Ambience=Row(casual=True, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=True, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=True, valet=False, validated=False), ByAppointmentOnly=None, Caters=True, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=True, latenight=False, lunch=True), HairSpecializesIn=None, HappyHour=None, HasTV=False, Music=None, NoiseLevel='loud', Open24Hours=None, OutdoorSeating=False, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=2, RestaurantsReservations=False, RestaurantsTableService=True, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi='no')","['Restaurants', 'Middle Eastern', 'Canadian (New)', 'Mediterranean', 'Salad', 'Sandwiches']","Row(Friday='11:30-22:00', Monday=None, Saturday='15:00-22:00', Sunday=None, Thursday='11:30-22:00', Tuesday='11:30-22:00', Wednesday='11:30-22:00')"
136,Ta_dXR8lmacl3HKXKKj1sA,Bio Terre,Plateau-Mont-Royal,201 St-Viateur Ouest,Montreal,QC,H2T 2L6,45.5232445,-73.6015409,3.5,11,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=True, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=3, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Specialty Food', 'Health Markets', 'Bridal', 'Grocery', 'Food', 'Shopping']","Row(Friday='9:00-21:00', Monday='9:00-20:00', Saturday='9:00-19:00', Sunday='9:00-19:00', Thursday='9:00-21:00', Tuesday='9:00-20:00', Wednesday='9:00-20:00')"
137,6CD4bzM2U72hhggKnPj2QA,Alamo Rent A Car,Ville-Marie,1200 Stanley,Montreal,QC,H3B 2S8,45.498229,-73.571574,2.5,3,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Hotels & Travel', 'Car Rental']","Row(Friday='7:00-21:00', Monday='7:00-21:00', Saturday='7:00-17:00', Sunday='8:00-18:00', Thursday='7:00-21:00', Tuesday='7:00-21:00', Wednesday='7:00-21:00')"
138,u8_eItt-BtloA6u-MbukAg,Poissonnerie Sherbrooke Epicerie Fine,Notre-Dame-de-Grâce,5121 Sherbrooke Rue W,Montreal,QC,H4A 1T2,45.4763298,-73.6068038,4.5,5,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=3, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Specialty Food', 'Seafood Markets', 'Food']","Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
139,cUtK0AL_oiRTDw3vGu9zHQ,Shore N J & D Sumbulian,Plateau-Mont-Royal,85 Rue Villeneuve O,Montreal,QC,H2T 2R4,45.5205196,-73.5903481,5.0,3,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Optometrists', 'Drugstores', 'Eyewear & Opticians', 'Health & Medical', 'Shopping', 'Pharmacy']","Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
